fecha,t,h3_id,active
2009-10-31,118,892a1008bb3ffff,1
2009-10-31,118,892a100d693ffff,1
2009-10-31,119,892a1008917ffff,1
2009-10-31,119,892a100d6cfffff,1
2009-10-31,122,892a1072c8bffff,1
2009-10-31,123,892a1072c2bffff,1
2009-10-31,124,892a10725a7ffff,1
2009-10-31,125,892a1072ccfffff,1
2009-10-31,126,892a1072587ffff,1
2009-10-31,128,892a1008917ffff,1
2009-10-31,128,892a100d2cbffff,1
2009-10-31,128,892a100d60bffff,1
2009-10-31,129,892a1008933ffff,1
2009-10-31,133,892a100d653ffff,1
2009-10-31,133,892a100d6abffff,1
2009-10-31,133,892a1072c03ffff,1
2009-10-31,136,892a100d633ffff,1
2009-10-31,138,892a100d2cfffff,1
2009-10-31,138,892a100d60fffff,1
2009-10-31,139,892a100d687ffff,1
2009-10-31,141,892a1008987ffff,1
2009-10-31,142,892a100d6afffff,1
2009-10-31,143,892a1008883ffff,1
2009-11-07,2,892a100d667ffff,1
2009-11-07,3,892a100d2cfffff,1
2009-11-07,5,892a100d22bffff,1
2009-11-07,5,892a10721a3ffff,1
2009-11-07,6,892a100d287ffff,1
2009-11-07,6,892a10721bbffff,1
2009-11-07,6,892a1072c87ffff,1
2009-11-07,7,892a10089abffff,1
2009-11-07,7,892a10721b3ffff,1
2009-11-07,8,892a10725b7ffff,1
2009-11-07,11,892a100d247ffff,1
2009-11-07,13,892a100d2bbffff,1
2009-11-07,13,892a100d347ffff,1
2009-11-07,13,892a100d353ffff,1
2009-11-07,14,892a1072cbbffff,1
2009-11-07,16,892a100d2c7ffff,1
2009-11-07,16,892a100d353ffff,1
2009-11-07,19,892a100d6abffff,1
2009-11-07,20,892a100d35bffff,1
2009-11-07,27,892a1072c9bffff,1
2009-11-07,31,892a100d347ffff,1
2009-11-07,33,892a1008b83ffff,1
2009-11-07,35,892a1008d43ffff,1
2009-11-07,45,892a100d4dbffff,1
2009-11-07,50,892a1008917ffff,1
2009-11-07,50,892a1072c3bffff,1
2009-11-07,53,892a10089abffff,1
2009-11-07,53,892a1072cd7ffff,1
2009-11-07,54,892a1072ddbffff,1
2009-11-07,59,892a1008b17ffff,1
2009-11-07,59,892a1008dc7ffff,1
2009-11-07,60,892a100d4cbffff,1
2009-11-07,61,892a100892fffff,1
2009-11-07,65,892a100d68bffff,1
2009-11-07,66,892a1008b87ffff,1
2009-11-07,69,892a100d443ffff,1
2009-11-07,77,892a1008d8bffff,1
2009-11-07,78,892a100d257ffff,1
2009-11-07,79,892a100890bffff,1
2009-11-07,79,892a1008937ffff,1
2009-11-07,80,892a1008bbbffff,1
2009-11-07,81,892a100895bffff,1
2009-11-07,83,892a100d657ffff,1
2009-11-07,83,892a1072c13ffff,1
2009-11-07,85,892a1072887ffff,1
2009-11-07,86,892a1008b8fffff,1
2009-11-07,87,892a100d2d7ffff,1
2009-11-07,87,892a100d6bbffff,1
2009-11-07,87,892a10721b3ffff,1
2009-11-07,88,892a1008b37ffff,1
2009-11-07,93,892a1008973ffff,1
2009-11-07,94,892a1072cbbffff,1
2009-11-07,96,892a1072197ffff,1
2009-11-07,97,892a1008d33ffff,1
2009-11-07,99,892a100898fffff,1
2009-11-07,100,892a1008973ffff,1
2009-11-07,101,892a1008b37ffff,1
2009-11-07,105,892a100d693ffff,1
2009-11-07,105,892a10725b7ffff,1
2009-11-07,106,892a10725bbffff,1
2009-11-07,108,892a1008983ffff,1
2009-11-07,108,892a100d273ffff,1
2009-11-07,108,892a10725b3ffff,1
2009-11-07,109,892a100890bffff,1
2009-11-07,109,892a1008977ffff,1
2009-11-07,111,892a10089a7ffff,1
2009-11-07,114,892a100d207ffff,1
2009-11-07,115,892a1008b2fffff,1
2009-11-07,115,892a100d273ffff,1
2009-11-07,115,892a100d623ffff,1
2009-11-07,116,892a10721afffff,1
2009-11-07,117,892a1008807ffff,1
2009-11-07,118,892a1072c07ffff,1
2009-11-07,119,892a100d26fffff,1
2009-11-07,120,892a100d37bffff,1
2009-11-07,122,892a1072cabffff,1
2009-11-07,124,892a100d253ffff,1
2009-11-07,127,892a100d263ffff,1
2009-11-07,130,892a100d6cfffff,1
2009-11-07,131,892a10088afffff,1
2009-11-07,131,892a100d2c7ffff,1
2009-11-07,131,892a100d67bffff,1
2009-11-07,132,892a1008913ffff,1
2009-11-07,132,892a1072c73ffff,1
2009-11-07,135,892a100d6b3ffff,1
2009-11-07,136,892a100d297ffff,1
2009-11-07,136,892a10721b3ffff,1
2009-11-07,136,892a1072c93ffff,1
2009-11-07,137,892a100d693ffff,1
2009-11-07,137,892a1072c03ffff,1
2009-11-07,140,892a100d29bffff,1
2009-11-07,140,892a1072c87ffff,1
2009-11-07,143,892a1008bbbffff,1
2009-11-14,3,892a1072cd3ffff,1
2009-11-14,6,892a100d213ffff,1
2009-11-14,6,892a1072c6fffff,1
2009-11-14,7,892a100d6abffff,1
2009-11-14,7,892a10725b7ffff,1
2009-11-14,9,892a100d2a7ffff,1
2009-11-14,9,892a10721bbffff,1
2009-11-14,9,892a1072c97ffff,1
2009-11-14,10,892a10721a3ffff,1
2009-11-14,11,892a100d2abffff,1
2009-11-14,13,892a100d243ffff,1
2009-11-14,14,892a1072cd3ffff,1
2009-11-14,15,892a100d223ffff,1
2009-11-14,15,892a100d2afffff,1
2009-11-14,15,892a100d36bffff,1
2009-11-14,15,892a1072c07ffff,1
2009-11-14,16,892a100d2c3ffff,1
2009-11-14,17,892a10725b3ffff,1
2009-11-14,21,892a1008b27ffff,1
2009-11-14,22,892a100d353ffff,1
2009-11-14,25,892a100d357ffff,1
2009-11-14,26,892a1008c07ffff,1
2009-11-14,27,892a100d26fffff,1
2009-11-14,29,892a1072cb7ffff,1
2009-11-14,31,892a10721b7ffff,1
2009-11-14,33,892a100d343ffff,1
2009-11-14,33,892a1072cabffff,1
2009-11-14,50,892a100d357ffff,1
2009-11-14,50,892a1072c6bffff,1
2009-11-14,60,892a1072cabffff,1
2009-11-14,61,892a10721a3ffff,1
2009-11-14,63,892a100d287ffff,1
2009-11-14,63,892a100d667ffff,1
2009-11-14,63,892a1072cafffff,1
2009-11-14,66,892a100d293ffff,1
2009-11-14,67,892a100d23bffff,1
2009-11-14,69,892a100d2cfffff,1
2009-11-14,73,892a100d6afffff,1
2009-11-14,73,892a1072c8fffff,1
2009-11-14,76,892a100892bffff,1
2009-11-14,76,892a100d2d7ffff,1
2009-11-14,79,892a100d35bffff,1
2009-11-14,80,892a1072cdbffff,1
2009-11-14,82,892a100890fffff,1
2009-11-14,86,892a1008bbbffff,1
2009-11-14,86,892a100d243ffff,1
2009-11-14,86,892a1072583ffff,1
2009-11-14,92,892a100d2c3ffff,1
2009-11-14,92,892a100d647ffff,1
2009-11-14,92,892a10725a7ffff,1
2009-11-14,94,892a100d293ffff,1
2009-11-14,94,892a100d677ffff,1
2009-11-14,96,892a100d2abffff,1
2009-11-14,98,892a1072c47ffff,1
2009-11-14,99,892a100d05bffff,1
2009-11-14,99,892a100d257ffff,1
2009-11-14,99,892a100d62bffff,1
2009-11-14,101,892a100d227ffff,1
2009-11-14,102,892a100890bffff,1
2009-11-14,104,892a100d6abffff,1
2009-11-14,104,892a10721b3ffff,1
2009-11-14,105,892a10089bbffff,1
2009-11-14,109,892a10725afffff,1
2009-11-14,110,892a1072883ffff,1
2009-11-14,112,892a100d227ffff,1
2009-11-14,113,892a100d2a3ffff,1
2009-11-14,116,892a10721b3ffff,1
2009-11-14,120,892a100d64fffff,1
2009-11-14,121,892a100d257ffff,1
2009-11-14,126,892a100d277ffff,1
2009-11-14,126,892a100d2cfffff,1
2009-11-14,127,892a100d643ffff,1
2009-11-14,128,892a1008883ffff,1
2009-11-14,128,892a1072c87ffff,1
2009-11-14,129,892a1008ddbffff,1
2009-11-14,129,892a1072cafffff,1
2009-11-14,132,892a1008b97ffff,1
2009-11-14,132,892a100d287ffff,1
2009-11-14,139,892a1008933ffff,1
2009-11-14,139,892a1072cd3ffff,1
2009-11-14,140,892a100d643ffff,1
2009-11-14,142,892a100d277ffff,1
2009-11-14,143,892a1072c57ffff,1
2009-11-21,2,892a100d3c7ffff,1
2009-11-21,4,892a107252fffff,1
2009-11-21,5,892a1008823ffff,1
2009-11-21,5,892a1008917ffff,1
2009-11-21,5,892a100d2c7ffff,1
2009-11-21,5,892a1072cd3ffff,1
2009-11-21,12,892a100d353ffff,1
2009-11-21,13,892a1072c33ffff,1
2009-11-21,14,892a1072c0fffff,1
2009-11-21,16,892a100d21bffff,1
2009-11-21,20,892a10721a7ffff,1
2009-11-21,23,892a10721a3ffff,1
2009-11-21,23,892a1072c87ffff,1
2009-11-21,26,892a100d683ffff,1
2009-11-21,26,892a10721b3ffff,1
2009-11-21,27,892a10721a7ffff,1
2009-11-21,30,892a1072c67ffff,1
2009-11-21,32,892a1072cb3ffff,1
2009-11-21,34,892a100d227ffff,1
2009-11-21,38,892a100aa8fffff,1
2009-11-21,56,892a1008807ffff,1
2009-11-21,64,892a1008b87ffff,1
2009-11-21,65,892a1072c67ffff,1
2009-11-21,67,892a100d223ffff,1
2009-11-21,67,892a100d3cfffff,1
2009-11-21,67,892a1072887ffff,1
2009-11-21,71,892a100d647ffff,1
2009-11-21,72,892a100d257ffff,1
2009-11-21,74,892a1008903ffff,1
2009-11-21,75,892a1072cabffff,1
2009-11-21,76,892a1008887ffff,1
2009-11-21,78,892a100d3dbffff,1
2009-11-21,79,892a1008ba7ffff,1
2009-11-21,80,892a1008933ffff,1
2009-11-21,80,892a100894fffff,1
2009-11-21,80,892a1072187ffff,1
2009-11-21,80,892a1072c3bffff,1
2009-11-21,81,892a10088b7ffff,1
2009-11-21,82,892a100d66fffff,1
2009-11-21,86,892a100d603ffff,1
2009-11-21,86,892a100d60fffff,1
2009-11-21,87,892a100d2afffff,1
2009-11-21,88,892a100d213ffff,1
2009-11-21,88,892a100d45bffff,1
2009-11-21,90,892a1008b27ffff,1
2009-11-21,90,892a100d617ffff,1
2009-11-21,90,892a100d687ffff,1
2009-11-21,93,892a1008bbbffff,1
2009-11-21,94,892a10728d3ffff,1
2009-11-21,95,892a1072197ffff,1
2009-11-21,96,892a100894bffff,1
2009-11-21,97,892a100890bffff,1
2009-11-21,97,892a1072c83ffff,1
2009-11-21,100,892a1072523ffff,1
2009-11-21,101,892a1072c37ffff,1
2009-11-21,103,892a107252fffff,1
2009-11-21,106,892a100d6bbffff,1
2009-11-21,107,892a100d61bffff,1
2009-11-21,113,892a100d227ffff,1
2009-11-21,114,892a100d2bbffff,1
2009-11-21,114,892a100d35bffff,1
2009-11-21,114,892a1072c6bffff,1
2009-11-21,114,892a1072c97ffff,1
2009-11-21,115,892a1072c97ffff,1
2009-11-21,117,892a100d2cbffff,1
2009-11-21,117,892a1072cd7ffff,1
2009-11-21,119,892a100d2cbffff,1
2009-11-21,120,892a100d273ffff,1
2009-11-21,120,892a100d693ffff,1
2009-11-21,125,892a1008d2fffff,1
2009-11-21,126,892a100d63bffff,1
2009-11-21,129,892a100894bffff,1
2009-11-21,130,892a1008babffff,1
2009-11-21,130,892a100d64bffff,1
2009-11-21,133,892a100d44fffff,1
2009-11-21,134,892a10725a3ffff,1
2009-11-21,136,892a100891bffff,1
2009-11-21,136,892a100d2d3ffff,1
2009-11-21,137,892a1072c13ffff,1
2009-11-21,139,892a100d26fffff,1
2009-11-21,139,892a1072c8fffff,1
2009-11-21,140,892a1072c17ffff,1
2009-11-21,141,892a1008917ffff,1
2009-11-21,141,892a100d60fffff,1
2009-11-21,141,892a1072197ffff,1
2009-11-21,142,892a1072517ffff,1
2009-11-21,142,892a1072cd3ffff,1
2009-11-21,143,892a10725afffff,1
2009-11-28,3,892a1008883ffff,1
2009-11-28,8,892a100d277ffff,1
2009-11-28,8,892a100d343ffff,1
2009-11-28,8,892a100d64bffff,1
2009-11-28,9,892a100d2c3ffff,1
2009-11-28,13,892a1072ca7ffff,1
2009-11-28,14,892a1072c97ffff,1
2009-11-28,16,892a10089abffff,1
2009-11-28,21,892a100d267ffff,1
2009-11-28,37,892a1008833ffff,1
2009-11-28,38,892a10089abffff,1
2009-11-28,39,892a100883bffff,1
2009-11-28,41,892a100d283ffff,1
2009-11-28,54,892a107288bffff,1
2009-11-28,58,892a100d64fffff,1
2009-11-28,60,892a100895bffff,1
2009-11-28,63,892a1008b83ffff,1
2009-11-28,63,892a100d6dbffff,1
2009-11-28,67,892a1072c8fffff,1
2009-11-28,72,892a100d643ffff,1
2009-11-28,73,892a100898fffff,1
2009-11-28,73,892a100d25bffff,1
2009-11-28,73,892a100d2cbffff,1
2009-11-28,74,892a100d207ffff,1
2009-11-28,75,892a100d247ffff,1
2009-11-28,76,892a100d2c3ffff,1
2009-11-28,80,892a1008b97ffff,1
2009-11-28,82,892a100882bffff,1
2009-11-28,83,892a100d2d7ffff,1
2009-11-28,88,892a100d6a3ffff,1
2009-11-28,89,892a10089cbffff,1
2009-11-28,94,892a1008937ffff,1
2009-11-28,94,892a1072c13ffff,1
2009-11-28,97,892a1008927ffff,1
2009-11-28,102,892a1008967ffff,1
2009-11-28,102,892a100d28bffff,1
2009-11-28,103,892a100d617ffff,1
2009-11-28,104,892a100882bffff,1
2009-11-28,105,892a100d667ffff,1
2009-11-28,105,892a100d677ffff,1
2009-11-28,106,892a10089abffff,1
2009-11-28,107,892a100d217ffff,1
2009-11-28,107,892a100d27bffff,1
2009-11-28,109,892a100d2d3ffff,1
2009-11-28,110,892a100892fffff,1
2009-11-28,110,892a1008bb7ffff,1
2009-11-28,111,892a100d2c3ffff,1
2009-11-28,112,892a1072587ffff,1
2009-11-28,112,892a1072c17ffff,1
2009-11-28,114,892a100d263ffff,1
2009-11-28,114,892a100d657ffff,1
2009-11-28,114,892a1072593ffff,1
2009-11-28,115,892a100d633ffff,1
2009-11-28,115,892a100d657ffff,1
2009-11-28,117,892a1008b83ffff,1
2009-11-28,117,892a100d68bffff,1
2009-11-28,118,892a1072187ffff,1
2009-11-28,120,892a100d643ffff,1
2009-11-28,121,892a100d6bbffff,1
2009-11-28,123,892a100d277ffff,1
2009-11-28,123,892a1072c8fffff,1
2009-11-28,124,892a100d22bffff,1
2009-11-28,125,892a1008b37ffff,1
2009-11-28,125,892a100d287ffff,1
2009-11-28,126,892a100d29bffff,1
2009-11-28,128,892a100d213ffff,1
2009-11-28,128,892a100d60fffff,1
2009-11-28,130,892a100d23bffff,1
2009-11-28,130,892a100d263ffff,1
2009-11-28,130,892a100d66bffff,1
2009-11-28,132,892a1008b37ffff,1
2009-11-28,133,892a1008b27ffff,1
2009-11-28,133,892a100d64bffff,1
2009-11-28,134,892a1072527ffff,1
2009-11-28,135,892a100d673ffff,1
2009-11-28,138,892a100d273ffff,1
2009-11-28,139,892a10725afffff,1
2009-11-28,140,892a1008807ffff,1
2009-11-28,140,892a100d64fffff,1
2009-11-28,142,892a1072c97ffff,1
2009-11-28,143,892a100d20bffff,1
2009-11-28,143,892a100d2c3ffff,1
2009-12-05,1,892a10089a3ffff,1
2009-12-05,2,892a100d2abffff,1
2009-12-05,7,892a10089c7ffff,1
2009-12-05,7,892a1072c13ffff,1
2009-12-05,11,892a1072cb3ffff,1
2009-12-05,13,892a100d6cfffff,1
2009-12-05,17,892a100d6cbffff,1
2009-12-05,18,892a1008d43ffff,1
2009-12-05,18,892a100d63bffff,1
2009-12-05,18,892a1072cd3ffff,1
2009-12-05,20,892a100d223ffff,1
2009-12-05,23,892a100888fffff,1
2009-12-05,23,892a100890bffff,1
2009-12-05,23,892a10721b3ffff,1
2009-12-05,23,892a10721bbffff,1
2009-12-05,25,892a1072c87ffff,1
2009-12-05,27,892a10721a7ffff,1
2009-12-05,40,892a100d62bffff,1
2009-12-05,44,892a100892fffff,1
2009-12-05,47,892a100d257ffff,1
2009-12-05,50,892a100899bffff,1
2009-12-05,54,892a1008833ffff,1
2009-12-05,54,892a100d217ffff,1
2009-12-05,56,892a1008b37ffff,1
2009-12-05,58,892a1008b23ffff,1
2009-12-05,58,892a10725a7ffff,1
2009-12-05,60,892a1072c63ffff,1
2009-12-05,61,892a1008b93ffff,1
2009-12-05,62,892a1008833ffff,1
2009-12-05,62,892a100883bffff,1
2009-12-05,64,892a10725bbffff,1
2009-12-05,66,892a100d61bffff,1
2009-12-05,67,892a1008903ffff,1
2009-12-05,67,892a100d2c3ffff,1
2009-12-05,68,892a100891bffff,1
2009-12-05,68,892a100d4cbffff,1
2009-12-05,68,892a1072c7bffff,1
2009-12-05,69,892a1008893ffff,1
2009-12-05,70,892a100d617ffff,1
2009-12-05,71,892a1008b97ffff,1
2009-12-05,72,892a1008ba3ffff,1
2009-12-05,73,892a100d2c3ffff,1
2009-12-05,73,892a100d653ffff,1
2009-12-05,74,892a1008bb7ffff,1
2009-12-05,74,892a100d267ffff,1
2009-12-05,76,892a100d667ffff,1
2009-12-05,77,892a100d207ffff,1
2009-12-05,77,892a100d67bffff,1
2009-12-05,78,892a1008b33ffff,1
2009-12-05,78,892a100d343ffff,1
2009-12-05,79,892a1008b27ffff,1
2009-12-05,80,892a100d20fffff,1
2009-12-05,83,892a100d2c7ffff,1
2009-12-05,85,892a100d2cbffff,1
2009-12-05,86,892a100d633ffff,1
2009-12-05,87,892a100d207ffff,1
2009-12-05,87,892a100d257ffff,1
2009-12-05,88,892a1008bb3ffff,1
2009-12-05,89,892a100d203ffff,1
2009-12-05,91,892a100899bffff,1
2009-12-05,92,892a10088a7ffff,1
2009-12-05,92,892a100d617ffff,1
2009-12-05,98,892a100d66fffff,1
2009-12-05,99,892a1008937ffff,1
2009-12-05,100,892a100898fffff,1
2009-12-05,100,892a100d667ffff,1
2009-12-05,101,892a100891bffff,1
2009-12-05,102,892a100d20fffff,1
2009-12-05,105,892a100d64fffff,1
2009-12-05,105,892a10721b7ffff,1
2009-12-05,105,892a1072cd7ffff,1
2009-12-05,108,892a100d263ffff,1
2009-12-05,108,892a100d62bffff,1
2009-12-05,113,892a100d697ffff,1
2009-12-05,114,892a100882bffff,1
2009-12-05,114,892a100d293ffff,1
2009-12-05,115,892a100d23bffff,1
2009-12-05,116,892a1008b93ffff,1
2009-12-05,116,892a100d05bffff,1
2009-12-05,117,892a1008937ffff,1
2009-12-05,117,892a1072c97ffff,1
2009-12-05,118,892a100d643ffff,1
2009-12-05,118,892a1072c8fffff,1
2009-12-05,119,892a1008b2fffff,1
2009-12-05,120,892a10089bbffff,1
2009-12-05,121,892a100d263ffff,1
2009-12-05,121,892a100d37bffff,1
2009-12-05,125,892a100d207ffff,1
2009-12-05,125,892a100d64fffff,1
2009-12-05,127,892a1008babffff,1
2009-12-05,128,892a100d223ffff,1
2009-12-05,128,892a100d267ffff,1
2009-12-05,128,892a100d353ffff,1
2009-12-05,130,892a10089abffff,1
2009-12-05,130,892a100d34fffff,1
2009-12-05,133,892a10725b3ffff,1
2009-12-05,137,892a1072cd3ffff,1
2009-12-05,143,892a100d287ffff,1
2009-12-05,143,892a100d2c3ffff,1
2009-12-05,143,892a100d60bffff,1
2009-12-05,144,892a1008987ffff,1
2009-12-12,6,892a10089abffff,1
2009-12-12,8,892a1008b37ffff,1
2009-12-12,8,892a100d34fffff,1
2009-12-12,9,892a100d2abffff,1
2009-12-12,12,892a100d227ffff,1
2009-12-12,14,892a100d04bffff,1
2009-12-12,14,892a1072cd7ffff,1
2009-12-12,16,892a10725a7ffff,1
2009-12-12,18,892a1008b97ffff,1
2009-12-12,21,892a100d28fffff,1
2009-12-12,25,892a1072197ffff,1
2009-12-12,25,892a1072cd7ffff,1
2009-12-12,44,892a100d60fffff,1
2009-12-12,52,892a100d2abffff,1
2009-12-12,54,892a100d2cbffff,1
2009-12-12,61,892a1008807ffff,1
2009-12-12,69,892a1008b93ffff,1
2009-12-12,69,892a100d257ffff,1
2009-12-12,69,892a100d657ffff,1
2009-12-12,70,892a100898bffff,1
2009-12-12,71,892a100d2c3ffff,1
2009-12-12,73,892a100d443ffff,1
2009-12-12,78,892a1008937ffff,1
2009-12-12,78,892a100898bffff,1
2009-12-12,79,892a1008b67ffff,1
2009-12-12,83,892a100d67bffff,1
2009-12-12,84,892a1072c13ffff,1
2009-12-12,85,892a100d257ffff,1
2009-12-12,89,892a100d28fffff,1
2009-12-12,91,892a100d263ffff,1
2009-12-12,93,892a1008d23ffff,1
2009-12-12,93,892a100d60fffff,1
2009-12-12,95,892a100d667ffff,1
2009-12-12,95,892a100d683ffff,1
2009-12-12,96,892a100d613ffff,1
2009-12-12,97,892a100d2c3ffff,1
2009-12-12,98,892a1008987ffff,1
2009-12-12,105,892a100893bffff,1
2009-12-12,105,892a1008d8bffff,1
2009-12-12,105,892a1072cd7ffff,1
2009-12-12,108,892a1008907ffff,1
2009-12-12,110,892a100893bffff,1
2009-12-12,111,892a100d613ffff,1
2009-12-12,112,892a1008933ffff,1
2009-12-12,113,892a1008d23ffff,1
2009-12-12,114,892a10728c7ffff,1
2009-12-12,117,892a1072c77ffff,1
2009-12-12,118,892a100d273ffff,1
2009-12-12,121,892a1072c97ffff,1
2009-12-12,122,892a1008bb3ffff,1
2009-12-12,123,892a100d22bffff,1
2009-12-12,124,892a1072c63ffff,1
2009-12-12,125,892a1008c2bffff,1
2009-12-12,125,892a100d64fffff,1
2009-12-12,131,892a100888fffff,1
2009-12-12,131,892a10089afffff,1
2009-12-12,131,892a100d22fffff,1
2009-12-12,131,892a1072c83ffff,1
2009-12-12,132,892a1008937ffff,1
2009-12-12,132,892a100d23bffff,1
2009-12-12,132,892a100d44bffff,1
2009-12-12,132,892a100d6a3ffff,1
2009-12-12,134,892a100d20fffff,1
2009-12-12,134,892a100d663ffff,1
2009-12-12,134,892a1072c6bffff,1
2009-12-12,134,892a1072c83ffff,1
2009-12-12,138,892a1008917ffff,1
2009-12-12,139,892a1008b3bffff,1
2009-12-12,140,892a100898fffff,1
2009-12-12,140,892a1072c83ffff,1
2009-12-12,140,892a1072c9bffff,1
2009-12-12,142,892a100d257ffff,1
2009-12-12,143,892a1008903ffff,1
2009-12-12,143,892a100d223ffff,1
2009-12-12,143,892a100d607ffff,1
2009-12-12,143,892a10721afffff,1
2009-12-19,2,892a1072c87ffff,1
2009-12-19,3,892a100d20bffff,1
2009-12-19,4,892a1008b27ffff,1
2009-12-19,4,892a100d60bffff,1
2009-12-19,6,892a1072cc3ffff,1
2009-12-19,8,892a1008bbbffff,1
2009-12-19,8,892a100d22bffff,1
2009-12-19,8,892a1072c93ffff,1
2009-12-19,9,892a1008b83ffff,1
2009-12-19,10,892a100d613ffff,1
2009-12-19,13,892a1072c8bffff,1
2009-12-19,14,892a1072c17ffff,1
2009-12-19,14,892a1072c87ffff,1
2009-12-19,15,892a100d63bffff,1
2009-12-19,16,892a1072c77ffff,1
2009-12-19,19,892a100d21bffff,1
2009-12-19,20,892a1008bb3ffff,1
2009-12-19,20,892a100d227ffff,1
2009-12-19,21,892a107252bffff,1
2009-12-19,21,892a1072c8fffff,1
2009-12-19,22,892a10721b3ffff,1
2009-12-19,25,892a100d35bffff,1
2009-12-19,25,892a10721a3ffff,1
2009-12-19,26,892a1008817ffff,1
2009-12-19,26,892a1072587ffff,1
2009-12-19,26,892a1072cabffff,1
2009-12-19,33,892a100d20fffff,1
2009-12-19,36,892a100d253ffff,1
2009-12-19,43,892a10725bbffff,1
2009-12-19,47,892a100d347ffff,1
2009-12-19,50,892a1072c3bffff,1
2009-12-19,53,892a100d62fffff,1
2009-12-19,54,892a1008b27ffff,1
2009-12-19,54,892a1072cd3ffff,1
2009-12-19,59,892a100d2bbffff,1
2009-12-19,59,892a10728c7ffff,1
2009-12-19,60,892a1008917ffff,1
2009-12-19,60,892a1072cdbffff,1
2009-12-19,63,892a1008bbbffff,1
2009-12-19,64,892a1072c93ffff,1
2009-12-19,64,892a1072cd3ffff,1
2009-12-19,68,892a100d6bbffff,1
2009-12-19,71,892a1072583ffff,1
2009-12-19,73,892a100d2cbffff,1
2009-12-19,75,892a1072893ffff,1
2009-12-19,77,892a10089a7ffff,1
2009-12-19,79,892a100d283ffff,1
2009-12-19,80,892a1008bbbffff,1
2009-12-19,80,892a1072c9bffff,1
2009-12-19,82,892a1072197ffff,1
2009-12-19,82,892a1072cbbffff,1
2009-12-19,85,892a1008977ffff,1
2009-12-19,86,892a100d233ffff,1
2009-12-19,87,892a1008967ffff,1
2009-12-19,88,892a100d607ffff,1
2009-12-19,92,892a1072513ffff,1
2009-12-19,93,892a100d20fffff,1
2009-12-19,93,892a100d35bffff,1
2009-12-19,93,892a100d60bffff,1
2009-12-19,95,892a1008917ffff,1
2009-12-19,95,892a1008b0fffff,1
2009-12-19,97,892a100d6c7ffff,1
2009-12-19,102,892a100d203ffff,1
2009-12-19,102,892a100d34bffff,1
2009-12-19,103,892a100d6bbffff,1
2009-12-19,104,892a1008b23ffff,1
2009-12-19,104,892a100d2c3ffff,1
2009-12-19,105,892a10725b7ffff,1
2009-12-19,111,892a1008b27ffff,1
2009-12-19,111,892a100d67bffff,1
2009-12-19,112,892a100d643ffff,1
2009-12-19,114,892a100d207ffff,1
2009-12-19,114,892a100d37bffff,1
2009-12-19,115,892a100d60bffff,1
2009-12-19,116,892a100d21bffff,1
2009-12-19,116,892a100d623ffff,1
2009-12-19,120,892a1008b93ffff,1
2009-12-19,122,892a1072c8fffff,1
2009-12-19,126,892a100d2abffff,1
2009-12-19,127,892a100d243ffff,1
2009-12-19,127,892a1072cb3ffff,1
2009-12-19,141,892a1072c3bffff,1
2009-12-19,142,892a1008923ffff,1
2009-12-19,142,892a1072817ffff,1
2009-12-19,143,892a10088a3ffff,1
2009-12-26,5,892a100d62fffff,1
2009-12-26,7,892a100d667ffff,1
2009-12-26,15,892a1072c87ffff,1
2009-12-26,43,892a100d2d7ffff,1
2009-12-26,58,892a1008b93ffff,1
2009-12-26,60,892a100d673ffff,1
2009-12-26,65,892a100d23bffff,1
2009-12-26,66,892a1008937ffff,1
2009-12-26,68,892a100d61bffff,1
2009-12-26,69,892a100d68fffff,1
2009-12-26,69,892a10725afffff,1
2009-12-26,69,892a10725b3ffff,1
2009-12-26,79,892a100d653ffff,1
2009-12-26,80,892a100888fffff,1
2009-12-26,80,892a1008bb3ffff,1
2009-12-26,81,892a100d4dbffff,1
2009-12-26,82,892a1008913ffff,1
2009-12-26,82,892a100d233ffff,1
2009-12-26,88,892a100d21bffff,1
2009-12-26,89,892a100d667ffff,1
2009-12-26,91,892a1008b27ffff,1
2009-12-26,91,892a1008b93ffff,1
2009-12-26,91,892a100d68fffff,1
2009-12-26,91,892a1072887ffff,1
2009-12-26,94,892a107289bffff,1
2009-12-26,95,892a100d673ffff,1
2009-12-26,96,892a1072c93ffff,1
2009-12-26,98,892a1008b8fffff,1
2009-12-26,99,892a100d443ffff,1
2009-12-26,100,892a100d647ffff,1
2009-12-26,101,892a10725b3ffff,1
2009-12-26,102,892a100d6bbffff,1
2009-12-26,104,892a100d343ffff,1
2009-12-26,105,892a100d287ffff,1
2009-12-26,106,892a100d60fffff,1
2009-12-26,107,892a1072cd3ffff,1
2009-12-26,108,892a1072ccfffff,1
2009-12-26,114,892a100d2cbffff,1
2009-12-26,117,892a1008977ffff,1
2009-12-26,118,892a100d6bbffff,1
2009-12-26,118,892a1072cb3ffff,1
2009-12-26,122,892a100d66fffff,1
2009-12-26,122,892a1072c0fffff,1
2009-12-26,124,892a100d21bffff,1
2009-12-26,124,892a100d647ffff,1
2009-12-26,128,892a100d657ffff,1
2009-12-26,130,892a1008b27ffff,1
2009-12-26,130,892a100d2d3ffff,1
2009-12-26,132,892a1008883ffff,1
2009-12-26,132,892a100d27bffff,1
2009-12-26,133,892a100d453ffff,1
2009-12-26,135,892a100d2d7ffff,1
2009-12-26,135,892a100d653ffff,1
2009-12-26,136,892a100893bffff,1
